,electricity_price
1527,0.20719726000000002
1528,0.22225281
1529,0.26031516
1530,0.34008617999999996
1531,0.3254113
1532,0.30714127
1533,0.26466299
1534,0.24122133999999998
1535,0.24054938
1536,0.2374622
1537,0.2321581
1538,0.23313818
1539,0.24503107
1540,0.25821718
1541,0.33030823
1542,0.47090702
1543,0.4136191
1544,0.36352302000000003
1545,0.34253485
1546,0.34432895
1547,0.33626213
1548,0.32002595
1549,0.30976234999999996
1550,0.29356552
1551,0.29131630999999997
1552,0.29951496
1553,0.36869552
1554,0.41110912
1555,0.38941027
1556,0.35279049
1557,0.32471460999999996
1558,0.27576599
1559,0.26082706
1560,0.24439218000000001
1561,0.23176649000000002
1562,0.22280940000000002
1563,0.2281531
1564,0.24682179
1565,0.29110966
1566,0.38213541999999995
1567,0.37547578000000004
1568,0.3484043
1569,0.32241366
1570,0.32675169
1571,0.2996818
1572,0.28826244
1573,0.27231808
1574,0.26470886
1575,0.26805246
1576,0.27730366
1577,0.33317065
1578,0.45028055
1579,0.45361012
1580,0.37687354
1581,0.35438035999999995
1582,0.30599737
1583,0.28352928
1584,0.26380949000000004
1585,0.26307017
1586,0.25297269
1587,0.2587991
1588,0.28226956999999997
1589,0.35133821
1590,0.58998207
1591,0.48213636
1592,0.34672305000000003
1593,0.32097292000000005
1594,0.29714241999999996
1595,0.28343807000000004
1596,0.27195209
1597,0.26161016
1598,0.24872133000000002
1599,0.24737853999999998
1600,0.26485157000000004
1601,0.31558599
1602,0.40262549
1603,0.38471948
1604,0.34305408
1605,0.31307861
1606,0.27461882
1607,0.26719279
1608,0.25504832
1609,0.25057277
1610,0.25030851
1611,0.25599637000000003
1612,0.28007522
1613,0.33317528
1614,0.51650513
1615,0.41196999
1616,0.33903853
1617,0.30101943999999997
1618,0.29377964
1619,0.27099486
1620,0.26489362
1621,0.25439854
1622,0.24959268999999998
1623,0.24466326
1624,0.25005003
1625,0.29168163
1626,0.35198860000000004
1627,0.34866514000000004
1628,0.33233766000000003
1629,0.30318672
1630,0.2791396
1631,0.25911294
1632,0.24853615999999998
1633,0.23881914999999998
1634,0.23290970000000003
1635,0.23649847000000002
1636,0.24343989
1637,0.27130686
1638,0.37073964
1639,0.36465794
1640,0.36185515
1641,0.36597903000000004
1642,0.38133127
1643,0.36509844999999996
1644,0.35711085
1645,0.3584729
1646,0.34524715
1647,0.34709758
1648,0.35714666
1649,0.37367745999999996
1650,0.37883384
1651,0.38008902
1652,0.36094948000000004
1653,0.33403401000000005
1654,0.3073069
1655,0.28159953000000004
1656,0.25518052
1657,0.23942185
1658,0.23202473999999998
1659,0.23098783
1660,0.23815356999999998
1661,0.26497162
1662,0.2832854
1663,0.28781522
1664,0.28891445
1665,0.29317305
1666,0.28403111
1667,0.26942124
1668,0.24462088999999998
1669,0.2364132
1670,0.22197527
1671,0.22141165999999998
1672,0.23574522
1673,0.26132762
1674,0.31889308
1675,0.31265261
1676,0.29450801
1677,0.27318536000000004
1678,0.26458555
1679,0.24802149
1680,0.24542922
1681,0.24119693
1682,0.23733522
1683,0.2408533
1684,0.24466905
1685,0.26911087
1686,0.26522755
1687,0.27331218
1688,0.28117869
1689,0.28823991
1690,0.27213722
1691,0.26891732
1692,0.2556326
1693,0.25184129
1694,0.2462231
1695,0.26128377
1696,0.26185241000000004
1697,0.29187024
1698,0.34445997
1699,0.32219625
1700,0.2745089
1701,0.26706151
1702,0.24055795
1703,0.22245187000000002
1704,0.21990066
1705,0.21341111999999998
1706,0.21919296
1707,0.21987075999999997
1708,0.24216374
1709,0.35961458
1710,0.41545518000000004
1711,0.38641829
1712,0.37509955
1713,0.37607280000000004
1714,0.35293406
1715,0.33682216
1716,0.32133677
1717,0.30127232
1718,0.29448681
1719,0.29648806
1720,0.31331613999999997
1721,0.33811904
1722,0.39511618
1723,0.38018545000000004
1724,0.33404068000000003
1725,0.31316193999999997
1726,0.27092478
1727,0.26119631
1728,0.25768001
1729,0.24934164
1730,0.25854918
1731,0.2798337
1732,0.33442079
1733,0.44411733
1734,0.58571554
1735,0.43867332
1736,0.35633614
1737,0.35897994
1738,0.34328096
1739,0.32032283
1740,0.30725302
1741,0.2895743
1742,0.26946708
1743,0.27664690000000003
1744,0.2951468
1745,0.359552
1746,0.49400917
1747,0.45042206999999995
1748,0.38451827
1749,0.33495941
1750,0.30075045
1751,0.29893429
1752,0.29006658
1753,0.28435113
1754,0.29427248
1755,0.29660233999999996
1756,0.37648553
1757,0.61410878
1758,0.69185278
1759,0.43268625
1760,0.32719676999999997
1761,0.29875294
1762,0.28625822
1763,0.25981865
1764,0.24100498
1765,0.22995196
1766,0.22144867000000001
1767,0.21691576999999998
1768,0.22521124
1769,0.2627191
1770,0.31275077
1771,0.30460577
1772,0.27849257
1773,0.25275772
1774,0.22021454
1775,0.22262269
1776,0.22768850000000002
1777,0.22645134
1778,0.23241027
1779,0.25237515
1780,0.30235696
1781,0.47074458
1782,0.6756901000000001
1783,0.35738566
1784,0.29305955
1785,0.28030477000000004
1786,0.25661445
1787,0.23619855999999997
1788,0.22447491
1789,0.21522787999999998
1790,0.21259655
1791,0.21539902000000002
1792,0.22792202
1793,0.25470400000000004
1794,0.30917636000000004
1795,0.29689455
1796,0.2514258
1797,0.21882026
1798,0.19895582
1799,0.18015405999999998
1800,0.17197534999999997
1801,0.16266905
1802,0.16669139000000002
1803,0.17136391
1804,0.20120522999999998
1805,0.26476625
1806,0.31239212
1807,0.29673089999999996
1808,0.29492254
1809,0.29411429
1810,0.29205897000000003
1811,0.29026729
1812,0.28732389
1813,0.27590891
1814,0.26215816000000003
1815,0.25987571
1816,0.26360825
1817,0.27987524
1818,0.31544217
1819,0.2981684
1820,0.28012999
1821,0.2479297
1822,0.21773328
1823,0.21634737999999998
1824,0.21244993999999998
1825,0.20032308000000001
1826,0.20184349999999998
1827,0.21021228
1828,0.22028198
1829,0.25468688
1830,0.29289969
1831,0.28777069
1832,0.28217385
1833,0.27900998
1834,0.2635126
1835,0.24075614
1836,0.23020275
1837,0.22336983
1838,0.21911533
1839,0.21666232000000002
1840,0.22967459
1841,0.27076178
1842,0.37215839
1843,0.3857264
1844,0.34252259
1845,0.31379116
1846,0.29426689
1847,0.27595341
1848,0.26155803
1849,0.25793721999999997
1850,0.26253654
1851,0.26979761
1852,0.28928493
1853,0.32526237
1854,0.39341338
1855,0.36082744
1856,0.32055261
1857,0.29785309000000004
1858,0.28520434
1859,0.25557953
1860,0.23745193
1861,0.22432079000000002
1862,0.22155805999999997
1863,0.22369353
1864,0.24074513
1865,0.31424234
1866,0.44318703
1867,0.44953592
1868,0.3503554
1869,0.30517979
1870,0.29545761
1871,0.27603009
1872,0.26963003
1873,0.27368212
1874,0.28908836
1875,0.31858843
1876,0.46782507
1877,0.7650278
1878,1.07428657
1879,0.49440689
1880,0.3281895
1881,0.31035751
1882,0.28802151
1883,0.24651433
1884,0.23145
1885,0.22339762
1886,0.21956748
1887,0.21937930000000003
1888,0.23498792000000002
1889,0.29592431
1890,0.3954333
1891,0.36686591
1892,0.31495840999999997
1893,0.27714171
1894,0.24543162
1895,0.24520035
1896,0.2432377
1897,0.24989764
1898,0.25818752
1899,0.28043133000000003
1900,0.36791865
1901,0.60669015
1902,0.82412912
1903,0.38960902
1904,0.30422375
1905,0.28019864
1906,0.25084191
1907,0.23018305000000003
1908,0.2131734
1909,0.20351528
1910,0.20026523999999998
1911,0.20225200999999998
1912,0.22400202
1913,0.25964776
1914,0.333698
1915,0.32382209
1916,0.25963301
1917,0.23198523000000001
1918,0.2076054
1919,0.19589313
1920,0.19260206
1921,0.18878910000000002
1922,0.1915754
1923,0.1945278
1924,0.24246389000000002
1925,0.28398939
1926,0.31922639
1927,0.31222629
1928,0.29386996
1929,0.30028372000000003
1930,0.29113185999999996
1931,0.29299787
1932,0.28126236
1933,0.25350228999999996
1934,0.25885346
1935,0.25605055
1936,0.23927091
1937,0.24568672
1938,0.29254345
1939,0.27636331999999997
1940,0.23489687
1941,0.20231833000000002
1942,0.18871907
1943,0.16813353
1944,0.16388232
1945,0.16245453
1946,0.16303163
1947,0.16753499000000002
1948,0.18792483000000001
1949,0.26525706
1950,0.2868258
1951,0.29128113
1952,0.29098662999999997
1953,0.29063852
1954,0.29143956
1955,0.28304028999999997
1956,0.27593824
1957,0.26165909
1958,0.25540009999999996
1959,0.25085659
1960,0.26370833
1961,0.26660685
1962,0.30863911
1963,0.30129535
1964,0.27022201
1965,0.23855322999999998
1966,0.19756903
1967,0.18191939999999998
1968,0.17297767
1969,0.16887676
1970,0.16750357999999999
1971,0.17562899
1972,0.19025803
1973,0.24479935
1974,0.27560171
1975,0.28131919
1976,0.28932357
1977,0.28769664
1978,0.28026662
1979,0.26562760999999996
1980,0.2557482
1981,0.24012761999999999
1982,0.23596363
1983,0.23597280999999998
1984,0.24062978999999998
1985,0.24117443000000002
1986,0.28518871
1987,0.27908905
1988,0.23237599
1989,0.20875345
1990,0.18925129
1991,0.18570688000000002
1992,0.17626175
1993,0.16917062000000002
1994,0.16335139
1995,0.1656843
1996,0.17818819000000002
1997,0.19247689999999998
1998,0.19898907000000002
1999,0.22186369
2000,0.2515753
2001,0.25807649
2002,0.25002141
2003,0.23605325
2004,0.22123503
2005,0.20391217
2006,0.20301278
2007,0.20080083999999998
2008,0.21570486
2009,0.23547995
2010,0.29333416
2011,0.29197739
2012,0.26248517
2013,0.23412251
2014,0.20116411
2015,0.19851146
2016,0.19594225999999998
2017,0.18713754000000002
2018,0.1898009
2019,0.19361685
2020,0.21381482
2021,0.23249469
2022,0.23900945
2023,0.22850626
2024,0.22828624
2025,0.21931753
2026,0.21028776000000002
2027,0.20338072000000001
2028,0.19257443
2029,0.18850606
2030,0.18883802
2031,0.19543309
2032,0.21466285
2033,0.26662801999999997
2034,0.3601722
2035,0.35890226
2036,0.29202202
2037,0.25637629
2038,0.2240681
2039,0.21958718000000002
2040,0.21433961
2041,0.20784785
2042,0.21418012
2043,0.22942229
2044,0.26408141
2045,0.35313218999999996
2046,0.3692174
2047,0.37104355
2048,0.36229504
2049,0.38590739999999996
2050,0.36387946
2051,0.36305264000000004
2052,0.34398563000000004
2053,0.32108406
2054,0.29887063
2055,0.29084211
2056,0.32009478999999996
2057,0.32698974
2058,0.44598146
2059,0.40395826999999995
2060,0.33541749000000004
2061,0.29754669
2062,0.28092248000000003
2063,0.21715623
2064,0.20978147
2065,0.20363773999999998
2066,0.20800366
2067,0.217659
2068,0.27009198
2069,0.40884605999999996
2070,0.40523153
2071,0.33917509
2072,0.32281489
2073,0.31720851
2074,0.30152193
2075,0.29542295
2076,0.28261862
2077,0.26778917
2078,0.25107806
2079,0.25102469
2080,0.2570643
2081,0.26963106
2082,0.34256537000000004
2083,0.33368285
2084,0.29339946
2085,0.28720413
2086,0.24600136
2087,0.19364489
2088,0.1888907
2089,0.18196618
2090,0.18274559
2091,0.19210548
2092,0.23846054
2093,0.35534500999999996
2094,0.34077762
2095,0.2752373
2096,0.24957094999999999
2097,0.24589752
2098,0.21834388000000002
2099,0.20783171
2100,0.20468186
2101,0.20089665
2102,0.19674722
2103,0.19738463
2104,0.21514182999999998
2105,0.24751742
2106,0.30695169
2107,0.30447683999999997
2108,0.27276712
2109,0.23641384
2110,0.21926454
2111,0.21400623
2112,0.2190716
2113,0.22040427
2114,0.22001397999999997
2115,0.23199619
2116,0.28480437999999997
2117,0.42865645999999996
2118,0.43308234
2119,0.30555447
2120,0.27686964
2121,0.2685904
2122,0.24802676999999998
2123,0.24130776
2124,0.2304219
2125,0.22282605
2126,0.21613327000000002
2127,0.21252682
2128,0.21961832
2129,0.24313039
2130,0.3444995
2131,0.31278722999999997
2132,0.27433457
2133,0.24768920000000003
2134,0.21692477
2135,0.18524424
2136,0.18110206
2137,0.17686025
2138,0.17912427
2139,0.18952299
2140,0.23413385
2141,0.36796500000000004
2142,0.33879016
2143,0.28742898
2144,0.26147842
2145,0.26162768
2146,0.23795708999999998
2147,0.22949807
2148,0.22376935
2149,0.21101456
2150,0.21170863
2151,0.2092706
2152,0.21151978
2153,0.21779619
2154,0.26347291
2155,0.24954862
2156,0.2207598
2157,0.18610888
2158,0.17216354
2159,0.15944722
2160,0.15396956
2161,0.13940757
2162,0.13588488999999998
2163,0.14339814
2164,0.15271219
2165,0.16326562
2166,0.18652215000000003
2167,0.22648815
2168,0.25446785
2169,0.25250531
2170,0.24826097
2171,0.22827873
2172,0.21077146
2173,0.20274251
2174,0.20648468
2175,0.21342998000000002
2176,0.24428368
2177,0.26916524
2178,0.33171135999999996
2179,0.36450445000000004
2180,0.31789666
2181,0.29745647000000003
2182,0.27425087000000004
2183,0.25343804999999997
2184,0.23175783
2185,0.21674763
2186,0.21977316
2187,0.22727603
2188,0.25823364000000004
2189,0.26151652
2190,0.24554091
2191,0.22336881000000003
2192,0.21020263
2193,0.19266017000000002
2194,0.1799914
2195,0.16552998
2196,0.15048667999999998
2197,0.14405104
2198,0.1390776
2199,0.14146781
2200,0.16632621
2201,0.22853590000000001
2202,0.30247787
2203,0.36713784
2204,0.27356137
2205,0.22847066000000002
2206,0.20293949
2207,0.19417169999999997
2208,0.19907835
2209,0.20071714
2210,0.21173913
2211,0.24834606
2212,0.29059254
2213,0.52244167
2214,0.44362592999999995
2215,0.33828037
2216,0.3185307
2217,0.31455428
2218,0.3078862
2219,0.29686649
2220,0.30021535
2221,0.30205731
2222,0.29588711
2223,0.29346542
2224,0.30023033
2225,0.31658549
2226,0.34701413999999997
2227,0.33779123
2228,0.2835935
2229,0.24932257
2230,0.22647697
2231,0.19252849000000002
2232,0.18917731
2233,0.17903428999999998
2234,0.18142551999999998
2235,0.19669094999999998
2236,0.23334333000000002
2237,0.31918084
2238,0.33426639
2239,0.29674799
2240,0.28119913
2241,0.27065178
2242,0.25592936
2243,0.23456757
2244,0.26102999
2245,0.25571781
2246,0.28383632
2247,0.29436606
2248,0.30453043
2249,0.3239854
2250,0.35615958
2251,0.36741411999999996
2252,0.28093091000000003
2253,0.24615039
2254,0.20994329
2255,0.18811913
2256,0.17294213
2257,0.16252388
2258,0.16757954000000003
2259,0.17611090000000001
2260,0.20130901999999998
2261,0.26620384
2262,0.29738204
2263,0.28225714
2264,0.2895011
2265,0.29127791999999997
2266,0.34437505
2267,0.35429862
2268,0.35434386
2269,0.38586792000000003
2270,0.41044957
2271,0.42411724999999995
2272,0.45059289
2273,0.41929105
2274,0.49553908
2275,0.46909364
2276,0.36445456
2277,0.31967207
2278,0.25766427000000003
2279,0.21224165
2280,0.20335628
2281,0.18547726999999997
2282,0.18682006999999998
2283,0.20191994000000002
2284,0.24444286
2285,0.29094228
2286,0.31732721
2287,0.30571242000000004
2288,0.31541445
2289,0.33568053
2290,0.32589409
2291,0.33586666
2292,0.37151713999999997
2293,0.38033047000000003
2294,0.37700516
2295,0.34306047
2296,0.34349176
2297,0.32792485
2298,0.35590648
2299,0.35555905000000004
2300,0.28101326
2301,0.26844756000000003
2302,0.24862741
2303,0.21041183
2304,0.20377029
2305,0.19760348
2306,0.19790494
2307,0.20599288999999998
2308,0.23559729999999998
2309,0.28442628
2310,0.30822331
2311,0.321361
2312,0.31328968
2313,0.2946897
2314,0.28202062
2315,0.28528643
2316,0.27853462
2317,0.26778291
2318,0.26439568
2319,0.26632111999999997
2320,0.27163429
2321,0.27508195
2322,0.29923845
2323,0.30993846999999997
2324,0.28359178
2325,0.25371564
2326,0.23625051
2327,0.23490957999999998
2328,0.23761087
2329,0.22355661999999998
2330,0.22375582000000002
2331,0.22129279000000002
2332,0.24052641000000002
2333,0.25575067
2334,0.27569575
2335,0.30300772
2336,0.28812453
2337,0.25922196
2338,0.26603753
2339,0.25473933
2340,0.24329
2341,0.23607422
2342,0.23669424
2343,0.23937428
2344,0.24078066
2345,0.26501182
2346,0.31391378
2347,0.34425675
2348,0.30582051
2349,0.28103618999999996
2350,0.25570286
2351,0.2443367
2352,0.23682157
2353,0.23422941000000003
2354,0.23823246
2355,0.23679027000000002
2356,0.25976953999999997
2357,0.2655483
2358,0.25535744
2359,0.23952381
2360,0.22744896
2361,0.23123372
2362,0.2145305
2363,0.20420961999999998
2364,0.19867795000000002
2365,0.19137969999999999
2366,0.18912410000000002
2367,0.1914742
2368,0.19787078000000002
2369,0.22652761999999999
2370,0.29897827
2371,0.35489094
2372,0.29414362
2373,0.27183769
2374,0.25065773
2375,0.23016034999999999
2376,0.23540674
2377,0.24523228
2378,0.27400238
2379,0.29540510000000003
2380,0.37590922
2381,0.70927235
2382,0.70439286
2383,0.38631374
2384,0.31945014
2385,0.2934623
2386,0.28907236999999997
2387,0.28250133
2388,0.27946951
2389,0.27489515999999997
2390,0.26908038
2391,0.27628267
2392,0.30642422
2393,0.34412291000000006
2394,0.46035282
2395,0.49430318999999995
2396,0.37468674999999996
2397,0.31372934
2398,0.27896503
2399,0.23906012000000001
2400,0.23194212
2401,0.235795
2402,0.23749261
2403,0.24833361
2404,0.32338766999999996
2405,0.47450791000000003
2406,0.44315842000000005
2407,0.34128475999999996
2408,0.30443601000000003
2409,0.27921050000000003
2410,0.26338234
2411,0.25836776
2412,0.24930762
2413,0.23899146999999998
2414,0.23712803999999998
2415,0.24156017
2416,0.25326618
2417,0.27783677
2418,0.34825221999999995
2419,0.38568365
2420,0.30065781
2421,0.2525902
2422,0.21324277
2423,0.16188952
2424,0.15500624
2425,0.14790845
2426,0.14630841
2427,0.15441104
2428,0.19276585000000002
2429,0.25766684
2430,0.27266157
2431,0.25442232
2432,0.25144186
2433,0.25223165999999997
2434,0.25612134000000003
2435,0.26359972
2436,0.2842018
2437,0.29555942
2438,0.31781928
2439,0.34382775000000004
2440,0.35095954999999995
2441,0.38327151
2442,0.48673937
2443,0.44283834
2444,0.29634530000000003
2445,0.24421761
2446,0.20515076000000002
2447,0.15740264
2448,0.14705029
2449,0.14070695
2450,0.13824229000000002
2451,0.1511546
2452,0.18440290999999998
2453,0.24293556
2454,0.25971743
2455,0.25686370000000003
2456,0.26439582
2457,0.27649425
2458,0.29228649
2459,0.344051
2460,0.37230767
2461,0.39647140000000003
2462,0.44436071
2463,0.4849746
2464,0.58192278
2465,0.64715735
2466,0.6248814500000001
2467,0.54421536
2468,0.347729
2469,0.26884657
2470,0.24798003000000002
2471,0.19066362
2472,0.17859017000000002
2473,0.16717879
2474,0.15950866
2475,0.16981639
2476,0.20906315
2477,0.27019714
2478,0.28220046
2479,0.28079202999999997
2480,0.29836914
2481,0.30402463
2482,0.31923661
2483,0.34422197
2484,0.37053388
2485,0.39564501999999996
2486,0.41444359
2487,0.43602021
2488,0.45320852
2489,0.41281417
2490,0.39095155
2491,0.35114978
2492,0.29357191
2493,0.24930944
2494,0.22607511
2495,0.23996741
2496,0.23379005
2497,0.20842371
2498,0.19854826
2499,0.19730288
2500,0.20841142000000001
2501,0.22597423
2502,0.24117957
2503,0.25836635
2504,0.27735462
2505,0.27617836
2506,0.28090202000000003
2507,0.29109448
2508,0.28260836
2509,0.2859824
2510,0.30267638
2511,0.31383289000000003
2512,0.32968682
2513,0.34754461
2514,0.35210502
2515,0.36668379
2516,0.31120628
2517,0.24523424
2518,0.22654525
2519,0.18973841
2520,0.18022599
2521,0.16046115
2522,0.14785397
2523,0.13793306
2524,0.13598272
2525,0.14181585
2526,0.16025115
2527,0.1677963
2528,0.18232409
2529,0.20984592
2530,0.21136605
2531,0.21402663
2532,0.23475114000000002
2533,0.24071691
2534,0.26663405
2535,0.30005085000000004
2536,0.32774593
2537,0.35480333999999997
2538,0.40782889
2539,0.42524527999999995
2540,0.29360769999999997
2541,0.2297911
2542,0.1960407
2543,0.16124020000000003
2544,0.15924661
2545,0.14637618
2546,0.1554514
2547,0.16912755000000002
2548,0.20089627
2549,0.2750988
2550,0.30914643
2551,0.30659027
2552,0.28081859000000003
2553,0.28510862
2554,0.27875447000000003
2555,0.2787368
2556,0.27243916
2557,0.26048187
2558,0.25364767
2559,0.26864241
2560,0.2771349
2561,0.30912352
2562,0.365352
2563,0.44398324
2564,0.30474013
2565,0.26119379
2566,0.2218798
2567,0.22780988000000002
2568,0.21645700999999998
2569,0.20044104000000001
2570,0.20456582999999998
2571,0.23514880999999999
2572,0.27144651
2573,0.33925985
2574,0.36696449000000003
2575,0.31989837
2576,0.31870477
2577,0.32910801999999995
2578,0.31087733
2579,0.29787724
2580,0.28242493
2581,0.26742962
2582,0.2602542
2583,0.26512995
2584,0.29940209
2585,0.36275399
2586,0.51236516
2587,0.57323217
2588,0.37222839
2589,0.27570476
2590,0.23884898
2591,0.22913146
2592,0.2138684
2593,0.20441897999999997
2594,0.22134896999999998
2595,0.23077624
2596,0.28308005
2597,0.33220565999999996
2598,0.33515477
2599,0.27879188
2600,0.26314123
2601,0.26008301
2602,0.25722529
2603,0.25846135
2604,0.25507494999999997
2605,0.25345914
2606,0.25203104
2607,0.27257248
2608,0.31120126
2609,0.34442462999999995
2610,0.43233448
2611,0.47610435
2612,0.32005918
2613,0.25461156
2614,0.22346536
2615,0.17087896
2616,0.16437337
2617,0.1636632
2618,0.16309431
2619,0.17653144999999998
2620,0.24125326000000002
2621,0.33787779
2622,0.33865955999999997
2623,0.27511472000000003
2624,0.2788608
2625,0.26719082
2626,0.29621863000000004
2627,0.31888083
2628,0.35345398000000006
2629,0.39708157
2630,0.44295623999999995
2631,0.51443372
2632,0.5758236800000001
2633,0.5533605
2634,0.57836324
2635,0.58831696
2636,0.43749115000000005
2637,0.32358826999999996
2638,0.27038433
2639,0.222991
2640,0.21767465000000003
2641,0.18757528
2642,0.1866928
2643,0.20994156
2644,0.25513188
2645,0.30277026
2646,0.34878183
2647,0.30828253
2648,0.30686875
2649,0.30609349
2650,0.35698503000000004
2651,0.35478932
2652,0.37665734
2653,0.41327895
2654,0.49263814000000006
2655,0.52307205
2656,0.58063414
2657,0.55549791
2658,0.58539772
2659,0.54131571
2660,0.40195963999999995
2661,0.33745398000000004
2662,0.2865262
2663,0.26470744
2664,0.25660457000000003
2665,0.23645489
2666,0.21765566
2667,0.21502304
2668,0.23042847
2669,0.23523396000000002
2670,0.24158775
2671,0.25297763
2672,0.29145405
2673,0.267526
2674,0.2485593
2675,0.23823761000000002
2676,0.237495
2677,0.24670134000000002
2678,0.24793164
2679,0.25073183
2680,0.27066415
2681,0.28381601
2682,0.31737545
2683,0.39622766
2684,0.35225827000000004
2685,0.32699987
2686,0.2667368
2687,0.25938731
2688,0.25874393
2689,0.25698171
2690,0.25261713
2691,0.25496433
2692,0.2626853
2693,0.2588215
2694,0.26562177
2695,0.26513142
2696,0.26280403
2697,0.26653452
2698,0.26408459
2699,0.25334752
2700,0.24383668
2701,0.23525423
2702,0.23406478
2703,0.24095454
2704,0.25803923
2705,0.29251024999999997
2706,0.40251573
2707,0.52394473
2708,0.44420026999999995
2709,0.37783747
2710,0.33366011
2711,0.28178743
2712,0.28187650000000003
2713,0.28020282
2714,0.28184618
2715,0.30863852999999997
2716,0.40395619000000005
2717,0.61326968
2718,0.5975894
2719,0.48326771
2720,0.42401058999999997
2721,0.40965268
2722,0.38290529999999995
2723,0.39586309999999997
2724,0.35352279000000003
2725,0.32077796999999997
2726,0.3181662
2727,0.31727698
2728,0.34025350000000004
2729,0.39770893
2730,0.49220121
2731,0.6895808999999999
2732,0.48267873
2733,0.39267619000000004
2734,0.33169289999999996
2735,0.32320227
2736,0.2996431
2737,0.29143825
2738,0.30178088
2739,0.30951536999999996
2740,0.38651474
2741,0.64623023
2742,0.5212073199999999
2743,0.38504148
2744,0.37792137
2745,0.36521117
2746,0.34178092
2747,0.33535910999999996
2748,0.31710615000000003
2749,0.30535243
2750,0.3097334
2751,0.30360894
2752,0.32721589
2753,0.34542807000000003
2754,0.38406326999999996
2755,0.46615578
2756,0.35770262
2757,0.31791621
2758,0.30346544000000003
2759,0.27285779
2760,0.26767833
2761,0.27021176
2762,0.27000289
2763,0.28264952
2764,0.34300949000000003
2765,0.50134463
2766,0.44023096
2767,0.38652166
2768,0.37535588
2769,0.3678904
2770,0.36428172000000003
2771,0.36000937
2772,0.38371225000000003
2773,0.36880569
2774,0.34219203
2775,0.3520453
2776,0.37218981999999995
2777,0.34861818
2778,0.37347325
2779,0.43749746
2780,0.38168968999999997
2781,0.30358372
2782,0.27302303
2783,0.2340892
2784,0.25024546000000003
2785,0.23909996
2786,0.24000127
2787,0.2491863
2788,0.31075299
2789,0.40604253
2790,0.43581331
2791,0.35973287
2792,0.34726248
2793,0.31086504000000004
2794,0.29392108
2795,0.29981039
2796,0.29649785
2797,0.2844964
2798,0.29760206
2799,0.30371263
2800,0.32221592
2801,0.32893123
2802,0.33495642
2803,0.41288072
2804,0.34459891
2805,0.28110395
2806,0.25579803
2807,0.24133355
2808,0.24242233
2809,0.22522588
2810,0.21952452
2811,0.22395224
2812,0.27438543
2813,0.32501441
2814,0.37546387000000003
2815,0.41304865
2816,0.44158434999999996
2817,0.41754032
2818,0.40027077
2819,0.40965345999999997
2820,0.36964962999999995
2821,0.35223756
2822,0.37285288
2823,0.33911832
2824,0.35593374
2825,0.3407182
2826,0.35448314000000003
2827,0.38030679999999994
2828,0.35828188
2829,0.30789687
2830,0.26881298000000003
2831,0.26456858
2832,0.26868987
2833,0.24436202
2834,0.24788647
2835,0.24064101000000002
2836,0.24782997
2837,0.25769138
2838,0.27005577
2839,0.29619304
2840,0.29245473
2841,0.28562498000000003
2842,0.28400136
2843,0.25714072
2844,0.23856708000000001
2845,0.22251729
2846,0.22045758
2847,0.23146937999999997
2848,0.25256628
2849,0.26705733
2850,0.30665663
2851,0.35787258
2852,0.34278494000000004
2853,0.32249137
2854,0.25979527999999996
2855,0.20485664
2856,0.1972625
2857,0.17790457
2858,0.17033388
2859,0.16005037000000003
2860,0.16085866
2861,0.16445126999999998
2862,0.17432898000000002
2863,0.19691959
2864,0.22867090999999998
2865,0.23202482
2866,0.23648402000000002
2867,0.21047221
2868,0.17793336
2869,0.18817342
2870,0.18509545
2871,0.19212421
2872,0.21786386
2873,0.22145147
2874,0.25789907
2875,0.35760419
2876,0.2836222
2877,0.25048149
2878,0.21686005000000003
2879,0.16142237
2880,0.17246289999999997
2881,0.16251059999999998
2882,0.16519235999999998
2883,0.17532316
2884,0.24675054
2885,0.31720276
2886,0.30262317
2887,0.30895819
2888,0.30336894999999997
2889,0.30615455999999996
2890,0.30459356
2891,0.30465719
2892,0.29248693
2893,0.2849113
2894,0.26615389
2895,0.27014145
2896,0.2680047
2897,0.28187871000000003
2898,0.31598536
2899,0.42420964
2900,0.32140565000000004
2901,0.2662446
2902,0.23117086
2903,0.21177484
2904,0.21135073
2905,0.20752577
2906,0.20967885
2907,0.21234404
2908,0.25397513
2909,0.3186972
2910,0.33564269
2911,0.31698851
2912,0.30635356999999996
2913,0.31231207
2914,0.30416887
2915,0.29963426
2916,0.28799383
2917,0.29004905000000003
2918,0.27792474
2919,0.27953033
2920,0.29776118
2921,0.32081222
2922,0.33558327
2923,0.40253028999999996
2924,0.34533358999999997
2925,0.2993906
2926,0.28176925
2927,0.24190417
2928,0.25005247
2929,0.25280387
2930,0.25109955
2931,0.28094707
2932,0.30514297
2933,0.39241931999999996
2934,0.41005235999999995
2935,0.39836526
2936,0.37843122
2937,0.35722398
2938,0.34750443
2939,0.35222663
2940,0.33659928
2941,0.3284671
2942,0.32701472000000004
2943,0.3271248
2944,0.33432360000000005
2945,0.34489111
2946,0.42261442000000005
2947,0.45852473000000005
2948,0.41184841
2949,0.31662007
2950,0.2901313
2951,0.28214548
2952,0.28640276
2953,0.26094778
2954,0.26114808
2955,0.28611169000000003
2956,0.35483511
2957,0.42956673
2958,0.41781211
2959,0.37132533
2960,0.34794190999999997
2961,0.32774191
2962,0.32479325000000003
2963,0.32639827
2964,0.31452332
2965,0.31018807
